"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"10402099999","1990-01-01","51.117","6.217","89.0","WILDENRATH GAFB, GM","  32.9","24","  32.2","24","1019.8","10","999.9"," 0","  1.5","24","  2.0","24","  4.1","999.9","  33.8","*","  32.0","*"," 0.01","E","999.9","010000"
"10402099999","1990-01-02","51.117","6.217","89.0","WILDENRATH GAFB, GM","  34.3","24","  33.6","24","1021.8","11","999.9"," 0","  1.2","24","  1.6","24","  5.1","999.9","  36.1"," ","  32.0","*"," 0.00","E","999.9","100000"
"10402099999","1990-01-03","51.117","6.217","89.0","WILDENRATH GAFB, GM","  33.7","24","  32.2","24","1022.7"," 9","999.9"," 0","  2.8","24"," 10.6","24"," 16.9","999.9","  35.8","*","  30.2","*"," 0.00","E","999.9","110000"
"10402099999","1990-01-04","51.117","6.217","89.0","WILDENRATH GAFB, GM","  31.7","24","  28.1","24","1023.3","14","999.9"," 0","  4.2","24","  6.3","24"," 14.0","999.9","  36.7"," ","  28.4","*"," 0.00","D","999.9","010000"
"10402099999","1990-01-05","51.117","6.217","89.0","WILDENRATH GAFB, GM","  36.0","24","  33.6","24","1025.5","12","999.9"," 0","  3.1","24","  4.3","24","  8.0","999.9","  38.3"," ","  31.8"," "," 0.00","F","999.9","010000"
"10402099999","1990-01-06","51.117","6.217","89.0","WILDENRATH GAFB, GM","  36.3","24","  33.0","24","1026.7","13","999.9"," 0","  5.0","24","  8.7","24"," 11.1","999.9","  41.4"," ","  32.9","*"," 0.00","D","999.9","000000"
"10402099999","1990-01-07","51.117","6.217","89.0","WILDENRATH GAFB, GM","  34.8","23","  32.1","23","1030.0","11","999.9"," 0","  4.3","23","  5.3","23","  8.9","999.9","  39.4"," ","  30.6"," "," 0.02","F","999.9","010000"
"10402099999","1990-01-08","51.117","6.217","89.0","WILDENRATH GAFB, GM","  39.5","24","  37.9","24","1033.7","13","999.9"," 0","  2.5","24","  6.0","24","  9.9","999.9","  43.5"," ","  33.6"," "," 0.04","F","999.9","010000"
"10402099999","1990-01-09","51.117","6.217","89.0","WILDENRATH GAFB, GM","  42.9","24","  40.8","24","1035.4","13","999.9"," 0","  2.8","24","  7.8","24"," 11.1","999.9","  44.6"," ","  41.0","*"," 0.12","F","999.9","010000"
"10402099999","1990-01-10","51.117","6.217","89.0","WILDENRATH GAFB, GM","  41.3","24","  37.5","24","1032.2","14","999.9"," 0","  8.9","23"," 10.0","24"," 15.9","999.9","  44.1"," ","  40.1","*"," 0.04","F","999.9","010000"
"10402099999","1990-01-11","51.117","6.217","89.0","WILDENRATH GAFB, GM","  42.5","21","  37.1","21","1030.4","19","999.9"," 0","  9.1","21","  9.5","21"," 13.0","999.9","  45.5"," ","  39.9"," "," 0.00","D","999.9","000000"
"10402099999","1990-01-12","51.117","6.217","89.0","WILDENRATH GAFB, GM","  37.3","23","  32.6","23","1029.2","22","999.9"," 0"," 12.0","23","  3.5","23","  6.0","999.9","  46.8"," ","  29.8","*"," 0.00","D","999.9","000000"
"10402099999","1990-01-13","51.117","6.217","89.0","WILDENRATH GAFB, GM","  36.1","24","  34.2","24","1027.5","24","999.9"," 0","  3.1","24","  5.7","24","  9.9","999.9","  40.1"," ","  27.7"," "," 0.00","E","999.9","010000"
"10402099999","1990-01-14","51.117","6.217","89.0","WILDENRATH GAFB, GM","  34.5","24","  33.4","24","1025.5","24","999.9"," 0","  1.5","24","  2.6","24","  8.9","999.9","  37.9","*","  27.1","*"," 0.00","F","999.9","110000"
"10402099999","1990-01-15","51.117","6.217","89.0","WILDENRATH GAFB, GM","  42.1","23","  39.9","23","1023.4","19","999.9"," 0","  5.1","23"," 13.4","23"," 18.1"," 27.0","  48.2","*","  33.4"," "," 0.08","E","999.9","010000"
"10402099999","1990-01-16","51.117","6.217","89.0","WILDENRATH GAFB, GM","  49.5","23","  46.8","23","1023.0"," 9","999.9"," 0","  6.2","23"," 15.2","23"," 18.1"," 27.0","  50.7"," ","  45.0"," "," 0.02","F","999.9","010000"
"10402099999","1990-01-17","51.117","6.217","89.0","WILDENRATH GAFB, GM","  46.0","24","  38.9","24","1021.7","14","999.9"," 0"," 12.7","24"," 13.5","24"," 20.0"," 33.0","  50.0","*","  33.8","*"," 0.02","F","999.9","010000"
"10402099999","1990-01-18","51.117","6.217","89.0","WILDENRATH GAFB, GM","  37.3","24","  33.2","22","1027.3","12","999.9"," 0","  8.2","24","  7.3","24"," 13.0","999.9","  45.0"," ","  31.1"," "," 0.00","D","999.9","000000"
"10402099999","1990-01-19","51.117","6.217","89.0","WILDENRATH GAFB, GM","  40.0","24","  34.5","24","1027.0","13","999.9"," 0","  8.4","24"," 11.5","24"," 18.1"," 27.0","  42.8"," ","  35.6"," "," 0.00","H","999.9","010000"
"10402099999","1990-01-20","51.117","6.217","89.0","WILDENRATH GAFB, GM","  44.0","24","  41.5","24","1026.5"," 9","999.9"," 0","  6.7","24"," 11.0","24"," 17.1"," 27.0","  48.2","*","  39.9"," "," 0.04","F","999.9","010000"
"10402099999","1990-01-21","51.117","6.217","89.0","WILDENRATH GAFB, GM","  48.3","24","  43.1","24","1031.4","12","999.9"," 0","  8.0","24","  9.1","24"," 13.0","999.9","  50.7"," ","  44.6","*"," 0.04","F","999.9","010000"
"10402099999","1990-01-22","51.117","6.217","89.0","WILDENRATH GAFB, GM","  45.7","24","  40.2","24","1029.5","11","999.9"," 0","  9.6","24","  8.9","24"," 13.0","999.9","  48.2"," ","  41.9"," "," 0.02","E","999.9","010000"
"10402099999","1990-01-23","51.117","6.217","89.0","WILDENRATH GAFB, GM","  47.4","24","  42.3","24","1016.4","17","999.9"," 0","  9.6","24"," 14.2","24"," 23.9"," 38.1","  51.8"," ","  42.8"," "," 0.08","E","999.9","010000"
"10402099999","1990-01-24","51.117","6.217","89.0","WILDENRATH GAFB, GM","  41.3","23","  35.9","23","1005.6","16","999.9"," 0"," 13.1","23"," 12.7","23"," 22.0"," 41.0","  44.2","*","  37.6","*"," 0.59","F","999.9","010000"
"10402099999","1990-01-25","51.117","6.217","89.0","WILDENRATH GAFB, GM","  47.4","23","  39.3","23"," 991.5","11","999.9"," 0"," 12.6","23"," 19.4","23"," 31.9"," 63.9","  55.6"," ","  37.2"," "," 0.20","F","999.9","010000"
"10402099999","1990-01-26","51.117","6.217","89.0","WILDENRATH GAFB, GM","  40.0","24","  33.9","24"," 998.3","13","999.9"," 0"," 12.6","24"," 17.5","24"," 26.0"," 42.9","  43.2","*","  37.4","*"," 0.21","F","999.9","010000"
"10402099999","1990-01-27","51.117","6.217","89.0","WILDENRATH GAFB, GM","  43.0","24","  35.9","24","1003.1","16","999.9"," 0"," 15.0","24"," 11.3","24"," 17.1"," 35.0","  48.6"," ","  36.5"," "," 0.08","F","999.9","010000"
"10402099999","1990-01-28","51.117","6.217","89.0","WILDENRATH GAFB, GM","  45.0","24","  35.4","24"," 998.9","19","999.9"," 0"," 16.2","24"," 15.0","24"," 27.0"," 49.0","  51.8"," ","  37.6","*"," 0.00","F","999.9","010000"
"10402099999","1990-01-29","51.117","6.217","89.0","WILDENRATH GAFB, GM","  42.4","24","  34.4","24","1005.6","16","999.9"," 0"," 16.0","24","  8.3","24"," 12.0","999.9","  48.6"," ","  36.9","*"," 0.24","C","999.9","000000"
