"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,7937.79803056775,0
"2001/2002",2002,46,46,100,4173.58209866247,24
"2002/2003",2003,46,46,100,6683.1643825114,2
"2003/2004",2004,46,46,100,5793.42426172833,41
"2004/2005",2005,46,46,100,6391.33495229861,23
"2005/2006",2006,46,46,100,7311.69738016435,50
"2006/2007",2007,46,46,100,7352.00060570188,6
"2007/2008",2008,46,46,100,7657.11443180591,0
"2008/2009",2009,46,46,100,7710.01257210132,23
"2009/2010",2010,46,46,100,7810.72183533839,1
"2010/2011",2011,46,46,100,7983.12364559784,1
"2011/2012",2012,46,46,100,7063.30619243311,44
"2012/2013",2013,46,46,100,8187.29496047646,4
"2013/2014",2014,46,46,100,5078.20994760073,31
"2014/2015",2015,46,46,100,4664.84597391554,41
"2015/2016",2016,46,46,100,5703.8938672482,29
"2016/2017",2017,46,46,100,5528.86527994112,5
"2017/2018",2018,46,46,100,6981.91205815366,22
"2018/2019",2019,46,46,100,4906.29811999784,37
"2019/2020",2020,46,46,100,9179.34351639706,0
"2020/2021",2021,46,46,100,8562.31184172747,21
"2021/2022",2022,46,46,100,10475.5143079392,30
"2022/2023",2023,46,46,100,8032.20586077822,1
"2023/2024",2024,46,46,100,5942.35991093679,4
"2024/2025",2025,46,46,100,6123.44983623829,27
"2025/2026",2026,46,46,100,8171.00278815255,4
"2026/2027",2027,46,46,100,7572.93784293509,22
"2027/2028",2028,46,46,100,7902.60626253951,0
"2028/2029",2029,46,46,100,9261.04158733878,0
"2029/2030",2030,46,46,100,6338.69300261326,9
"2030/2031",2031,46,46,100,5677.07434154814,13
"2031/2032",2032,46,46,100,5792.11626720428,3
"2032/2033",2033,46,46,100,6810.99619383644,1
"2033/2034",2034,46,46,100,8340.28188580321,3
"2034/2035",2035,46,46,100,6606.22255289322,27
"2035/2036",2036,46,46,100,7413.79490146041,8
"2036/2037",2037,46,46,100,5434.00753754517,35
"2037/2038",2038,46,46,100,6860.11867637793,2
"2038/2039",2039,46,46,100,3615.19789236505,12
"2039/2040",2040,46,46,100,5890.16166872438,7
"2040/2041",2041,46,46,100,6237.16417839425,46
"2041/2042",2042,46,46,100,7144.21102245618,18
"2042/2043",2043,46,46,100,7057.1365976329,11
"2043/2044",2044,46,46,100,8514.54089821829,3
"2044/2045",2045,46,46,100,6266.47452425957,9
"2045/2046",2046,46,46,100,5887.55692953896,16
"2046/2047",2047,46,46,100,8040.886734311,2
"2047/2048",2048,46,46,100,8004.91708325967,9
"2048/2049",2049,46,46,100,6046.49076123163,16
"2049/2050",2050,46,46,100,8673.30316311074,7
"2050/2051",2051,46,46,100,4872.27546731848,6
"2051/2052",2052,46,46,100,4460.8515563542,10
"2052/2053",2053,46,46,100,6461.99400824355,2
"2053/2054",2054,46,46,100,6254.80528271338,7
"2054/2055",2055,46,46,100,7264.74715579674,5
"2055/2056",2056,46,46,100,9036.96686983248,0
"2056/2057",2057,46,46,100,6998.50955232605,11
"2057/2058",2058,46,46,100,9078.16719959117,0
"2058/2059",2059,46,46,100,7730.13203176297,0
"2059/2060",2060,46,46,100,8010.98312811833,0
"2060/2061",2061,46,46,100,5925.90659690462,11
"2061/2062",2062,46,46,100,7917.54728993587,0
"2062/2063",2063,46,46,100,6543.57495454606,21
"2063/2064",2064,46,46,100,4793.69528627675,54
"2064/2065",2065,46,46,100,9132.26451226138,0
"2065/2066",2066,46,46,100,9118.53849099949,9
"2066/2067",2067,46,46,100,6795.25294408295,3
"2067/2068",2068,46,46,100,10096.3668105025,3
"2068/2069",2069,46,46,100,7893.41563886404,5
"2069/2070",2070,46,46,100,6935.59331093449,25
"2070/2071",2071,46,46,100,6245.81692612171,10
"2071/2072",2072,46,46,100,5344.30185350776,36
"2072/2073",2073,46,46,100,7031.7186430078,1
"2073/2074",2074,46,46,100,8345.59673956037,15
"2074/2075",2075,46,46,100,9054.74849157222,0
"2075/2076",2076,46,46,100,4840.18538638297,23
"2076/2077",2077,46,46,100,7076.66159185674,4
"2077/2078",2078,46,46,100,5350.71684424952,43
"2078/2079",2079,46,46,100,6974.62834819406,10
"2079/2080",2080,46,46,100,9207.28740907367,0
"2080/2081",2081,46,46,100,8205.82041520625,5
"2081/2082",2082,46,46,100,7625.77298622672,27
"2082/2083",2083,46,46,100,4475.98745737504,34
"2083/2084",2084,46,46,100,9646.5699902419,0
"2084/2085",2085,46,46,100,5118.36752941366,22
"2085/2086",2086,46,46,100,5593.91236253921,21
"2086/2087",2087,46,46,100,8251.2211350156,37
"2087/2088",2088,46,46,100,10232.7300590631,0
"2088/2089",2089,46,46,100,6949.5353268953,2
"2089/2090",2090,46,46,100,7791.86390596721,7
"2090/2091",2091,46,46,100,5399.36127914209,28
"2091/2092",2092,46,46,100,7669.46303022094,10
"2092/2093",2093,46,46,100,6801.04162148293,4
"2093/2094",2094,46,46,100,8457.34604659583,13
"2094/2095",2095,46,46,100,3754.27663988341,66
"2095/2096",2096,46,46,100,9911.0336054191,9
"2096/2097",2097,46,46,100,4192.47818848863,38
"2097/2098",2098,46,46,100,6417.74640950467,4
"2098/2099",2099,46,46,100,7554.34752361663,1
"2099/2100",2100,46,46,100,7819.0625025928,4
