"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,8499.00034816956,0
"2001/2002",2002,46,46,100,4580.69380786346,12
"2002/2003",2003,46,46,100,7199.43931499039,0
"2003/2004",2004,46,46,100,6303.13841814306,34
"2004/2005",2005,46,46,100,6910.87344156823,21
"2005/2006",2006,46,46,100,7849.47958112002,43
"2006/2007",2007,46,46,100,7934.95563684363,1
"2007/2008",2008,46,46,100,8283.18819540658,0
"2008/2009",2009,46,46,100,8279.61567780934,18
"2009/2010",2010,46,46,100,8399.29704965721,0
"2010/2011",2011,46,46,100,8646.46368482406,0
"2011/2012",2012,46,46,100,7524.72621988552,31
"2012/2013",2013,46,46,100,8817.65255233867,3
"2013/2014",2014,46,46,100,5569.59475755168,20
"2014/2015",2015,46,46,100,5055.01825610048,27
"2015/2016",2016,46,46,100,6228.91072789556,22
"2016/2017",2017,46,46,100,6047.242408694,0
"2017/2018",2018,46,46,100,7528.44647351955,15
"2018/2019",2019,46,46,100,5380.37811813457,25
"2019/2020",2020,46,46,100,9795.9673029664,0
"2020/2021",2021,46,46,100,9177.91121058143,16
"2021/2022",2022,46,46,100,11149.9893524949,28
"2022/2023",2023,46,46,100,8674.2381715884,0
"2023/2024",2024,46,46,100,6407.05243941117,0
"2024/2025",2025,46,46,100,6593.913331202,13
"2025/2026",2026,46,46,100,8809.81954689021,2
"2026/2027",2027,46,46,100,8129.04072273988,13
"2027/2028",2028,46,46,100,8529.90289083566,0
"2028/2029",2029,46,46,100,9902.37712429534,0
"2029/2030",2030,46,46,100,6924.36975398986,4
"2030/2031",2031,46,46,100,6220.70853717672,10
"2031/2032",2032,46,46,100,6362.22964119213,0
"2032/2033",2033,46,46,100,7415.53144177701,0
"2033/2034",2034,46,46,100,8916.63657112978,2
"2034/2035",2035,46,46,100,7016.59247432044,17
"2035/2036",2036,46,46,100,8055.25175060192,8
"2036/2037",2037,46,46,100,5951.43171100179,27
"2037/2038",2038,46,46,100,7406.76577391522,0
"2038/2039",2039,46,46,100,4008.50858277781,3
"2039/2040",2040,46,46,100,6485.18020108249,5
"2040/2041",2041,46,46,100,6753.25970428437,32
"2041/2042",2042,46,46,100,7746.94996806141,13
"2042/2043",2043,46,46,100,7523.9345806716,3
"2043/2044",2044,46,46,100,9192.6045245938,2
"2044/2045",2045,46,46,100,6821.12304348312,3
"2045/2046",2046,46,46,100,6421.45391472336,12
"2046/2047",2047,46,46,100,8580.89647828462,0
"2047/2048",2048,46,46,100,8511.04177608062,6
"2048/2049",2049,46,46,100,6517.05045196228,6
"2049/2050",2050,46,46,100,9277.52364584384,1
"2050/2051",2051,46,46,100,5422.71492990432,1
"2051/2052",2052,46,46,100,4939.35877673281,7
"2052/2053",2053,46,46,100,7089.36263591284,0
"2053/2054",2054,46,46,100,6895.74420095747,4
"2054/2055",2055,46,46,100,7895.93616552651,3
"2055/2056",2056,46,46,100,9645.73066096567,0
"2056/2057",2057,46,46,100,7559.20999097405,7
"2057/2058",2058,46,46,100,9617.39958834462,0
"2058/2059",2059,46,46,100,8327.89611067483,0
"2059/2060",2060,46,46,100,8656.80385804083,0
"2060/2061",2061,46,46,100,6485.77491374966,8
"2061/2062",2062,46,46,100,8519.84051950462,0
"2062/2063",2063,46,46,100,7068.75819109473,12
"2063/2064",2064,46,46,100,5224.67856673803,43
"2064/2065",2065,46,46,100,9750.52228827775,0
"2065/2066",2066,46,46,100,9783.00196883827,6
"2066/2067",2067,46,46,100,7400.42665407155,1
"2067/2068",2068,46,46,100,10597.0494050849,0
"2068/2069",2069,46,46,100,8484.35506936442,2
"2069/2070",2070,46,46,100,7384.93321847729,10
"2070/2071",2071,46,46,100,6820.23858295847,4
"2071/2072",2072,46,46,100,5796.70546330325,20
"2072/2073",2073,46,46,100,7582.52195319068,0
"2073/2074",2074,46,46,100,8935.17015075404,11
"2074/2075",2075,46,46,100,9659.66478692554,0
"2075/2076",2076,46,46,100,5312.81327426247,15
"2076/2077",2077,46,46,100,7702.90723347012,3
"2077/2078",2078,46,46,100,5832.04612964112,33
"2078/2079",2079,46,46,100,7528.97512531094,3
"2079/2080",2080,46,46,100,9850.79835305363,0
"2080/2081",2081,46,46,100,8850.11969333235,4
"2081/2082",2082,46,46,100,8232.30894338991,24
"2082/2083",2083,46,46,100,4929.17182251159,24
"2083/2084",2084,46,46,100,10324.9343733154,0
"2084/2085",2085,46,46,100,5673.96337961312,17
"2085/2086",2086,46,46,100,6178.70862659998,17
"2086/2087",2087,46,46,100,8807.57120899204,34
"2087/2088",2088,46,46,100,10865.2048809184,0
"2088/2089",2089,46,46,100,7549.27868379932,0
"2089/2090",2090,46,46,100,8394.94062661566,6
"2090/2091",2091,46,46,100,5972.00576122478,13
"2091/2092",2092,46,46,100,8218.79359644093,5
"2092/2093",2093,46,46,100,7322.94010620192,1
"2093/2094",2094,46,46,100,9040.99074470997,11
"2094/2095",2095,46,46,100,4177.87781766057,49
"2095/2096",2096,46,46,100,10504.7670857692,2
"2096/2097",2097,46,46,100,4641.03908977099,21
"2097/2098",2098,46,46,100,7007.79449254554,0
"2098/2099",2099,46,46,100,8115.67804029025,0
"2099/2100",2100,46,46,100,8343.55823194329,0
