"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,6804.31876325046,1
"2001/2002",2002,46,46,100,3443.84374822693,52
"2002/2003",2003,46,46,100,5654.34147807838,15
"2003/2004",2004,46,46,100,4907.64379866439,62
"2004/2005",2005,46,46,100,5312.12119469041,29
"2005/2006",2006,46,46,100,6440.65675842366,83
"2006/2007",2007,46,46,100,6235.32610353682,16
"2007/2008",2008,46,46,100,6385.88729288167,0
"2008/2009",2009,46,46,100,6617.23133064609,42
"2009/2010",2010,46,46,100,6692.41321156733,11
"2010/2011",2011,46,46,100,6796.6975812387,3
"2011/2012",2012,46,46,100,6213.58118713705,74
"2012/2013",2013,46,46,100,6916.02160320967,7
"2013/2014",2014,46,46,100,4327.15072135022,60
"2014/2015",2015,46,46,100,3630.50885670853,62
"2015/2016",2016,46,46,100,4704.17292675166,49
"2016/2017",2017,46,46,100,4619.80531231721,11
"2017/2018",2018,46,46,100,6042.37629155535,60
"2018/2019",2019,46,46,100,3946.39373421646,52
"2019/2020",2020,46,46,100,7984.67860688758,0
"2020/2021",2021,46,46,100,7573.95327679673,53
"2021/2022",2022,46,46,100,9291.38717460912,42
"2022/2023",2023,46,46,100,6875.08224397316,7
"2023/2024",2024,46,46,100,4948.88220361713,19
"2024/2025",2025,46,46,100,5054.44453299814,45
"2025/2026",2026,46,46,100,6953.03514032438,9
"2026/2027",2027,46,46,100,6334.8492596508,30
"2027/2028",2028,46,46,100,6620.12634105654,0
"2028/2029",2029,46,46,100,8158.20131515712,4
"2029/2030",2030,46,46,100,5181.36385064083,19
"2030/2031",2031,46,46,100,4910.80336117768,30
"2031/2032",2032,46,46,100,4576.93120537652,5
"2032/2033",2033,46,46,100,5683.98707387666,5
"2033/2034",2034,46,46,100,7311.74857538054,9
"2034/2035",2035,46,46,100,5530.56631753128,33
"2035/2036",2036,46,46,100,6354.52072331915,9
"2036/2037",2037,46,46,100,4765.73364649853,57
"2037/2038",2038,46,46,100,5839.91849745018,9
"2038/2039",2039,46,46,100,2731.4980579135,26
"2039/2040",2040,46,46,100,4890.70961916074,12
"2040/2041",2041,46,46,100,5084.71960788779,59
"2041/2042",2042,46,46,100,6234.63771857601,48
"2042/2043",2043,46,46,100,6088.24406797905,23
"2043/2044",2044,46,46,100,7200.80532009993,7
"2044/2045",2045,46,46,100,5366.35567981284,24
"2045/2046",2046,46,46,100,4851.37662020698,26
"2046/2047",2047,46,46,100,6851.70019812416,7
"2047/2048",2048,46,46,100,6893.81334144482,17
"2048/2049",2049,46,46,100,5230.6227784059,44
"2049/2050",2050,46,46,100,7521.16822361713,24
"2050/2051",2051,46,46,100,3807.58428587439,14
"2051/2052",2052,46,46,100,3629.5987510765,21
"2052/2053",2053,46,46,100,5360.21472455701,5
"2053/2054",2054,46,46,100,5349.13637954183,29
"2054/2055",2055,46,46,100,5943.50407982524,7
"2055/2056",2056,46,46,100,7779.66715401644,0
"2056/2057",2057,46,46,100,6028.06882314943,21
"2057/2058",2058,46,46,100,7883.49570479104,3
"2058/2059",2059,46,46,100,6677.9233524343,9
"2059/2060",2060,46,46,100,6878.47146601928,5
"2060/2061",2061,46,46,100,5031.38701159135,21
"2061/2062",2062,46,46,100,6712.53978794441,1
"2062/2063",2063,46,46,100,5643.85748766782,54
"2063/2064",2064,46,46,100,3875.52034984715,77
"2064/2065",2065,46,46,100,7874.74036978465,3
"2065/2066",2066,46,46,100,8018.55669170199,18
"2066/2067",2067,46,46,100,5588.3302956163,9
"2067/2068",2068,46,46,100,8793.48048013775,5
"2068/2069",2069,46,46,100,6760.37002715934,10
"2069/2070",2070,46,46,100,5785.65179936308,41
"2070/2071",2071,46,46,100,5164.42727602366,23
"2071/2072",2072,46,46,100,4421.45733919926,61
"2072/2073",2073,46,46,100,6024.76440436952,4
"2073/2074",2074,46,46,100,7319.64902283065,34
"2074/2075",2075,46,46,100,7849.75366579555,0
"2075/2076",2076,46,46,100,4039.05519342329,55
"2076/2077",2077,46,46,100,5988.97579835914,13
"2077/2078",2078,46,46,100,4680.60109668411,84
"2078/2079",2079,46,46,100,5719.01042946149,25
"2079/2080",2080,46,46,100,7995.30908086523,4
"2080/2081",2081,46,46,100,7030.12159856502,8
"2081/2082",2082,46,46,100,6608.12893204857,39
"2082/2083",2083,46,46,100,3616.66906399466,58
"2083/2084",2084,46,46,100,8301.17792269681,1
"2084/2085",2085,46,46,100,4235.91945889313,37
"2085/2086",2086,46,46,100,4746.91417394578,44
"2086/2087",2087,46,46,100,7372.23595992941,58
"2087/2088",2088,46,46,100,8973.80645405594,4
"2088/2089",2089,46,46,100,5966.65868991241,6
"2089/2090",2090,46,46,100,6690.60283181258,13
"2090/2091",2091,46,46,100,4703.54437600728,66
"2091/2092",2092,46,46,100,6554.87886201032,25
"2092/2093",2093,46,46,100,5787.80421867315,6
"2093/2094",2094,46,46,100,7317.91343341209,19
"2094/2095",2095,46,46,100,3122.8012972353,126
"2095/2096",2096,46,46,100,8662.89192300942,12
"2096/2097",2097,46,46,100,3432.24805963971,66
"2097/2098",2098,46,46,100,5380.41785762087,6
"2098/2099",2099,46,46,100,6474.6325370064,11
"2099/2100",2100,46,46,100,6685.71262842976,8
