"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,9171.60961961178,0
"2001/2002",2002,46,46,100,5164.96231611886,12
"2002/2003",2003,46,46,100,7896.60457560202,0
"2003/2004",2004,46,46,100,6893.67570687889,27
"2004/2005",2005,46,46,100,7579.55261370895,17
"2005/2006",2006,46,46,100,8454.50443640014,32
"2006/2007",2007,46,46,100,8670.68780411466,3
"2007/2008",2008,46,46,100,9029.09611047269,0
"2008/2009",2009,46,46,100,9042.51213089039,17
"2009/2010",2010,46,46,100,9032.18698149349,0
"2010/2011",2011,46,46,100,9392.39829530334,0
"2011/2012",2012,46,46,100,8058.49826654175,26
"2012/2013",2013,46,46,100,9554.38580352406,2
"2013/2014",2014,46,46,100,6203.56604321022,11
"2014/2015",2015,46,46,100,5724.80176735693,23
"2015/2016",2016,46,46,100,6877.65764501737,16
"2016/2017",2017,46,46,100,6689.8640229532,0
"2017/2018",2018,46,46,100,8090.38780444651,10
"2018/2019",2019,46,46,100,6109.1879309949,26
"2019/2020",2020,46,46,100,10434.330841948,0
"2020/2021",2021,46,46,100,9702.35712963995,13
"2021/2022",2022,46,46,100,11816.9307140026,24
"2022/2023",2023,46,46,100,9426.98871096456,0
"2023/2024",2024,46,46,100,7047.73774768296,0
"2024/2025",2025,46,46,100,7318.36950919498,12
"2025/2026",2026,46,46,100,9536.68691182579,2
"2026/2027",2027,46,46,100,8881.90828411281,13
"2027/2028",2028,46,46,100,9245.09553329926,0
"2028/2029",2029,46,46,100,10560.3310287884,0
"2029/2030",2030,46,46,100,7717.85440089973,3
"2030/2031",2031,46,46,100,6834.56851633172,8
"2031/2032",2032,46,46,100,7114.12096907012,0
"2032/2033",2033,46,46,100,8125.23593716603,0
"2033/2034",2034,46,46,100,9497.88735848246,0
"2034/2035",2035,46,46,100,7563.33503945824,16
"2035/2036",2036,46,46,100,8761.9249431761,8
"2036/2037",2037,46,46,100,6544.35255841725,24
"2037/2038",2038,46,46,100,8125.02260501869,0
"2038/2039",2039,46,46,100,4666.55789096374,3
"2039/2040",2040,46,46,100,7210.18861962436,5
"2040/2041",2041,46,46,100,7540.17184845079,33
"2041/2042",2042,46,46,100,8335.36686045863,10
"2042/2043",2043,46,46,100,8133.07176293805,2
"2043/2044",2044,46,46,100,9971.57751256227,1
"2044/2045",2045,46,46,100,7494.72158418456,1
"2045/2046",2046,46,46,100,7100.79233407322,10
"2046/2047",2047,46,46,100,9258.90870212996,0
"2047/2048",2048,46,46,100,9020.62471094821,6
"2048/2049",2049,46,46,100,7179.92179728672,6
"2049/2050",2050,46,46,100,9880.99005688168,0
"2050/2051",2051,46,46,100,6193.43517234968,1
"2051/2052",2052,46,46,100,5564.71444909507,6
"2052/2053",2053,46,46,100,7902.82228275388,0
"2053/2054",2054,46,46,100,7598.4415379446,4
"2054/2055",2055,46,46,100,8684.12834423501,3
"2055/2056",2056,46,46,100,10344.7607379956,0
"2056/2057",2057,46,46,100,8209.23202176485,7
"2057/2058",2058,46,46,100,10312.8795813387,0
"2058/2059",2059,46,46,100,8930.62728294916,0
"2059/2060",2060,46,46,100,9376.52156353276,0
"2060/2061",2061,46,46,100,7210.22290779278,8
"2061/2062",2062,46,46,100,9271.67027758248,0
"2062/2063",2063,46,46,100,7666.8419717513,6
"2063/2064",2064,46,46,100,5907.25950511638,40
"2064/2065",2065,46,46,100,10455.0867201211,0
"2065/2066",2066,46,46,100,10441.7233410943,5
"2066/2067",2067,46,46,100,8154.91513474565,0
"2067/2068",2068,46,46,100,11275.0194245884,0
"2068/2069",2069,46,46,100,9255.96771789063,2
"2069/2070",2070,46,46,100,8008.01507343818,11
"2070/2071",2071,46,46,100,7547.82460495364,4
"2071/2072",2072,46,46,100,6511.88536814973,20
"2072/2073",2073,46,46,100,8290.48801503703,0
"2073/2074",2074,46,46,100,9519.37455873378,8
"2074/2075",2075,46,46,100,10287.1024102839,0
"2075/2076",2076,46,46,100,5990.12863370776,9
"2076/2077",2077,46,46,100,8452.77637596894,1
"2077/2078",2078,46,46,100,6444.9574906379,28
"2078/2079",2079,46,46,100,8260.6604899615,4
"2079/2080",2080,46,46,100,10588.3175459206,0
"2080/2081",2081,46,46,100,9630.2720319489,4
"2081/2082",2082,46,46,100,8921.80296063144,19
"2082/2083",2083,46,46,100,5639.60469470546,21
"2083/2084",2084,46,46,100,11125.1698755715,0
"2084/2085",2085,46,46,100,6395.03070298955,19
"2085/2086",2086,46,46,100,6911.67388184834,15
"2086/2087",2087,46,46,100,9453.65360961482,31
"2087/2088",2088,46,46,100,11550.2702288218,0
"2088/2089",2089,46,46,100,8298.65275487397,0
"2089/2090",2090,46,46,100,9080.88672032394,5
"2090/2091",2091,46,46,100,6647.71047553234,11
"2091/2092",2092,46,46,100,8889.66399201285,4
"2092/2093",2093,46,46,100,8026.00127304159,1
"2093/2094",2094,46,46,100,9640.07759176753,11
"2094/2095",2095,46,46,100,4833.34476546757,40
"2095/2096",2096,46,46,100,10924.7478110781,1
"2096/2097",2097,46,46,100,5262.18278641906,14
"2097/2098",2098,46,46,100,7773.55291861482,0
"2098/2099",2099,46,46,100,8840.26647102833,0
"2099/2100",2100,46,46,100,9000.67164340429,0
