"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,9262.09688625052,0
"2001/2002",2002,46,46,100,5227.9858599484,12
"2002/2003",2003,46,46,100,7985.59225944217,0
"2003/2004",2004,46,46,100,6970.01931434736,24
"2004/2005",2005,46,46,100,7672.79693257879,18
"2005/2006",2006,46,46,100,8512.83251445618,28
"2006/2007",2007,46,46,100,8750.82329764758,3
"2007/2008",2008,46,46,100,9150.60612120945,0
"2008/2009",2009,46,46,100,9104.11580948683,13
"2009/2010",2010,46,46,100,9124.44537703716,0
"2010/2011",2011,46,46,100,9496.64661815972,0
"2011/2012",2012,46,46,100,8102.38133251888,21
"2012/2013",2013,46,46,100,9662.79245278402,1
"2013/2014",2014,46,46,100,6256.32944827329,7
"2014/2015",2015,46,46,100,5833.49901051307,22
"2015/2016",2016,46,46,100,6965.35292472178,13
"2016/2017",2017,46,46,100,6768.84189909906,0
"2017/2018",2018,46,46,100,8160.58254805882,9
"2018/2019",2019,46,46,100,6213.58679008973,27
"2019/2020",2020,46,46,100,10529.4614777586,0
"2020/2021",2021,46,46,100,9771.16758051678,11
"2021/2022",2022,46,46,100,11903.1815569785,23
"2022/2023",2023,46,46,100,9516.04200243996,0
"2023/2024",2024,46,46,100,7116.41134744813,0
"2024/2025",2025,46,46,100,7411.99377848697,11
"2025/2026",2026,46,46,100,9633.51881704223,1
"2026/2027",2027,46,46,100,9006.57349041896,13
"2027/2028",2028,46,46,100,9377.15912924334,0
"2028/2029",2029,46,46,100,10644.679524262,0
"2029/2030",2030,46,46,100,7816.82740486879,3
"2030/2031",2031,46,46,100,6881.41862305067,5
"2031/2032",2032,46,46,100,7237.08704371518,0
"2032/2033",2033,46,46,100,8229.72007758217,0
"2033/2034",2034,46,46,100,9576.26705869194,0
"2034/2035",2035,46,46,100,7663.56575939665,15
"2035/2036",2036,46,46,100,8845.92831852427,8
"2036/2037",2037,46,46,100,6584.62844858086,20
"2037/2038",2038,46,46,100,8207.66374086728,0
"2038/2039",2039,46,46,100,4773.59481597645,3
"2039/2040",2040,46,46,100,7303.47212219518,3
"2040/2041",2041,46,46,100,7648.17672184343,33
"2041/2042",2042,46,46,100,8388.09827906219,8
"2042/2043",2043,46,46,100,8204.8045312278,1
"2043/2044",2044,46,46,100,10081.561336067,0
"2044/2045",2045,46,46,100,7556.30139893945,0
"2045/2046",2046,46,46,100,7189.93081828114,10
"2046/2047",2047,46,46,100,9355.85997772729,0
"2047/2048",2048,46,46,100,9112.25796816219,5
"2048/2049",2049,46,46,100,7223.0496821939,6
"2049/2050",2050,46,46,100,9990.1709147417,0
"2050/2051",2051,46,46,100,6300.09411768289,2
"2051/2052",2052,46,46,100,5643.07873865357,5
"2052/2053",2053,46,46,100,7988.10347659141,0
"2053/2054",2054,46,46,100,7667.58473337628,2
"2054/2055",2055,46,46,100,8816.47510125861,3
"2055/2056",2056,46,46,100,10451.3363606073,0
"2056/2057",2057,46,46,100,8273.9298229944,7
"2057/2058",2058,46,46,100,10386.8868350852,0
"2058/2059",2059,46,46,100,9021.71806711145,0
"2059/2060",2060,46,46,100,9456.65240472369,0
"2060/2061",2061,46,46,100,7276.1751100542,7
"2061/2062",2062,46,46,100,9374.03422837239,0
"2062/2063",2063,46,46,100,7724.08282014448,6
"2063/2064",2064,46,46,100,5974.29757175315,33
"2064/2065",2065,46,46,100,10552.5861172592,0
"2065/2066",2066,46,46,100,10512.3936828347,4
"2066/2067",2067,46,46,100,8274.90869325958,0
"2067/2068",2068,46,46,100,11384.2909417069,0
"2068/2069",2069,46,46,100,9333.32440873329,1
"2069/2070",2070,46,46,100,8116.38594596088,11
"2070/2071",2071,46,46,100,7633.41331649479,3
"2071/2072",2072,46,46,100,6581.27046685293,18
"2072/2073",2073,46,46,100,8378.3913645586,0
"2073/2074",2074,46,46,100,9588.51904752571,6
"2074/2075",2075,46,46,100,10369.6893480811,0
"2075/2076",2076,46,46,100,6037.45597518142,7
"2076/2077",2077,46,46,100,8538.63764343038,0
"2077/2078",2078,46,46,100,6488.06527181901,25
"2078/2079",2079,46,46,100,8396.82039519958,4
"2079/2080",2080,46,46,100,10672.7703115242,0
"2080/2081",2081,46,46,100,9717.94615071174,2
"2081/2082",2082,46,46,100,8998.23648848012,18
"2082/2083",2083,46,46,100,5714.0694178734,21
"2083/2084",2084,46,46,100,11235.7353471601,0
"2084/2085",2085,46,46,100,6470.12690323498,18
"2085/2086",2086,46,46,100,6967.330985412,11
"2086/2087",2087,46,46,100,9502.33648772258,30
"2087/2088",2088,46,46,100,11646.910417526,0
"2088/2089",2089,46,46,100,8376.45728624426,0
"2089/2090",2090,46,46,100,9168.79870884586,6
"2090/2091",2091,46,46,100,6687.54689987563,11
"2091/2092",2092,46,46,100,8973.93820145167,3
"2092/2093",2093,46,46,100,8107.80845671985,2
"2093/2094",2094,46,46,100,9724.45319932792,8
"2094/2095",2095,46,46,100,4863.94552356098,32
"2095/2096",2096,46,46,100,11068.971992055,2
"2096/2097",2097,46,46,100,5341.2485804446,14
"2097/2098",2098,46,46,100,7858.29045665544,0
"2098/2099",2099,46,46,100,8929.04340615962,0
"2099/2100",2100,46,46,100,9111.91334848013,0
