"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,8772.88696890815,0
"2001/2002",2002,46,46,100,4847.27709381076,15
"2002/2003",2003,46,46,100,7519.64800244063,1
"2003/2004",2004,46,46,100,6535.45981627575,29
"2004/2005",2005,46,46,100,7200.0538387241,22
"2005/2006",2006,46,46,100,8071.54206159781,34
"2006/2007",2007,46,46,100,8237.58667863399,5
"2007/2008",2008,46,46,100,8606.8737785836,0
"2008/2009",2009,46,46,100,8591.35934710479,18
"2009/2010",2010,46,46,100,8634.87153622857,0
"2010/2011",2011,46,46,100,8938.27760265162,1
"2011/2012",2012,46,46,100,7709.48004294117,30
"2012/2013",2013,46,46,100,9126.59098891378,2
"2013/2014",2014,46,46,100,5827.95666844049,16
"2014/2015",2015,46,46,100,5426.80363420444,30
"2015/2016",2016,46,46,100,6500.3403129417,16
"2016/2017",2017,46,46,100,6308.48213368608,0
"2017/2018",2018,46,46,100,7712.8780781196,13
"2018/2019",2019,46,46,100,5757.39701857185,33
"2019/2020",2020,46,46,100,10022.1411026707,0
"2020/2021",2021,46,46,100,9312.05471983319,13
"2021/2022",2022,46,46,100,11376.4639503218,24
"2022/2023",2023,46,46,100,8970.40039751073,0
"2023/2024",2024,46,46,100,6683.07851026976,1
"2024/2025",2025,46,46,100,6958.80547563336,18
"2025/2026",2026,46,46,100,9098.86708114552,2
"2026/2027",2027,46,46,100,8507.24629415758,17
"2027/2028",2028,46,46,100,8841.07544816472,0
"2028/2029",2029,46,46,100,10131.4180398693,0
"2029/2030",2030,46,46,100,7282.02433094755,4
"2030/2031",2031,46,46,100,6418.04434286896,8
"2031/2032",2032,46,46,100,6713.09794319281,2
"2032/2033",2033,46,46,100,7713.09201826667,0
"2033/2034",2034,46,46,100,9111.93796993792,0
"2034/2035",2035,46,46,100,7283.27525549429,21
"2035/2036",2036,46,46,100,8314.37885234458,8
"2036/2037",2037,46,46,100,6152.03955480596,24
"2037/2038",2038,46,46,100,7720.96816054452,0
"2038/2039",2039,46,46,100,4371.68218184216,7
"2039/2040",2040,46,46,100,6781.20975864772,4
"2040/2041",2041,46,46,100,7161.97046853974,39
"2041/2042",2042,46,46,100,7914.92741170805,9
"2042/2043",2043,46,46,100,7780.16746732593,2
"2043/2044",2044,46,46,100,9509.40246797306,1
"2044/2045",2045,46,46,100,7082.81081673363,2
"2045/2046",2046,46,46,100,6711.37420019601,12
"2046/2047",2047,46,46,100,8871.89482581289,0
"2047/2048",2048,46,46,100,8687.88908179943,7
"2048/2049",2049,46,46,100,6802.02460581576,9
"2049/2050",2050,46,46,100,9516.51677817525,1
"2050/2051",2051,46,46,100,5789.92721922044,4
"2051/2052",2052,46,46,100,5208.30026869942,7
"2052/2053",2053,46,46,100,7428.39868353307,0
"2053/2054",2054,46,46,100,7138.43572639907,4
"2054/2055",2055,46,46,100,8258.62103397166,4
"2055/2056",2056,46,46,100,9951.99456349807,0
"2056/2057",2057,46,46,100,7795.29337665578,9
"2057/2058",2058,46,46,100,9915.36274368409,0
"2058/2059",2059,46,46,100,8545.99133436847,0
"2059/2060",2060,46,46,100,8919.72737561166,0
"2060/2061",2061,46,46,100,6787.5090367943,10
"2061/2062",2062,46,46,100,8851.02894144971,0
"2062/2063",2063,46,46,100,7273.18427839037,6
"2063/2064",2064,46,46,100,5547.79856443219,45
"2064/2065",2065,46,46,100,10035.0535686472,0
"2065/2066",2066,46,46,100,10001.1440510396,5
"2066/2067",2067,46,46,100,7742.2247498706,1
"2067/2068",2068,46,46,100,10937.7345259571,1
"2068/2069",2069,46,46,100,8811.99072548654,2
"2069/2070",2070,46,46,100,7700.46519323904,17
"2070/2071",2071,46,46,100,7124.4537111083,5
"2071/2072",2072,46,46,100,6138.77027180232,23
"2072/2073",2073,46,46,100,7896.0948513858,0
"2073/2074",2074,46,46,100,9120.67476056051,8
"2074/2075",2075,46,46,100,9878.09058149345,0
"2075/2076",2076,46,46,100,5599.96075282991,10
"2076/2077",2077,46,46,100,8004.47771171015,1
"2077/2078",2078,46,46,100,6074.66887629032,29
"2078/2079",2079,46,46,100,7900.07518332358,5
"2079/2080",2080,46,46,100,10130.3138418561,0
"2080/2081",2081,46,46,100,9165.08095707931,4
"2081/2082",2082,46,46,100,8497.89598207269,22
"2082/2083",2083,46,46,100,5269.9048539754,26
"2083/2084",2084,46,46,100,10660.8066823762,0
"2084/2085",2085,46,46,100,5975.92623581458,21
"2085/2086",2086,46,46,100,6461.6679395223,15
"2086/2087",2087,46,46,100,9046.9326779088,33
"2087/2088",2088,46,46,100,11128.4017193187,0
"2088/2089",2089,46,46,100,7864.17198455054,1
"2089/2090",2090,46,46,100,8664.4566867305,7
"2090/2091",2091,46,46,100,6211.32298772316,13
"2091/2092",2092,46,46,100,8502.18918120489,5
"2092/2093",2093,46,46,100,7648.11512323748,3
"2093/2094",2094,46,46,100,9245.52806737646,11
"2094/2095",2095,46,46,100,4461.47882823646,41
"2095/2096",2096,46,46,100,10635.2616136568,7
"2096/2097",2097,46,46,100,4936.13473501056,22
"2097/2098",2098,46,46,100,7333.73599687405,0
"2098/2099",2099,46,46,100,8435.53492275719,1
"2099/2100",2100,46,46,100,8654.85058122035,3
