"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,7411.43609190243,0
"2001/2002",2002,46,46,100,3755.08987371552,23
"2002/2003",2003,46,46,100,6155.94547146454,2
"2003/2004",2004,46,46,100,5318.32635780246,43
"2004/2005",2005,46,46,100,5865.97967635456,23
"2005/2006",2006,46,46,100,6889.72776285658,53
"2006/2007",2007,46,46,100,6804.61001291755,7
"2007/2008",2008,46,46,100,7061.48091982608,0
"2008/2009",2009,46,46,100,7184.39439383522,24
"2009/2010",2010,46,46,100,7316.59017523692,1
"2010/2011",2011,46,46,100,7420.40659667435,1
"2011/2012",2012,46,46,100,6602.29562382633,41
"2012/2013",2013,46,46,100,7628.51419981488,4
"2013/2014",2014,46,46,100,4614.47058668453,32
"2014/2015",2015,46,46,100,4127.25127970928,42
"2015/2016",2016,46,46,100,5182.07803074992,30
"2016/2017",2017,46,46,100,5040.52955680178,5
"2017/2018",2018,46,46,100,6526.56035683327,31
"2018/2019",2019,46,46,100,4404.47008691146,38
"2019/2020",2020,46,46,100,8670.4991366847,0
"2020/2021",2021,46,46,100,8108.60960493656,21
"2021/2022",2022,46,46,100,9983.55189097906,32
"2022/2023",2023,46,46,100,7462.66391088231,0
"2023/2024",2024,46,46,100,5420.42313924897,2
"2024/2025",2025,46,46,100,5633.41668711277,25
"2025/2026",2026,46,46,100,7592.87721613352,4
"2026/2027",2027,46,46,100,7044.94980610278,22
"2027/2028",2028,46,46,100,7341.73826967017,0
"2028/2029",2029,46,46,100,8754.30797192454,0
"2029/2030",2030,46,46,100,5757.81477337657,8
"2030/2031",2031,46,46,100,5272.08705274807,14
"2031/2032",2032,46,46,100,5226.16042433307,3
"2032/2033",2033,46,46,100,6267.75731100095,1
"2033/2034",2034,46,46,100,7855.94116760464,3
"2034/2035",2035,46,46,100,6142.32476424007,27
"2035/2036",2036,46,46,100,6902.48046630668,8
"2036/2037",2037,46,46,100,5036.44936357392,34
"2037/2038",2038,46,46,100,6324.62415265571,1
"2038/2039",2039,46,46,100,3144.40824975958,13
"2039/2040",2040,46,46,100,5400.89504364226,5
"2040/2041",2041,46,46,100,5669.74660952296,45
"2041/2042",2042,46,46,100,6661.48256420298,17
"2042/2043",2043,46,46,100,6592.36740153423,10
"2043/2044",2044,46,46,100,7914.38328809245,3
"2044/2045",2045,46,46,100,5769.98828315968,8
"2045/2046",2046,46,46,100,5394.40882337,16
"2046/2047",2047,46,46,100,7528.98200069694,2
"2047/2048",2048,46,46,100,7529.26225708798,8
"2048/2049",2049,46,46,100,5582.52925264183,18
"2049/2050",2050,46,46,100,8122.58829249628,5
"2050/2051",2051,46,46,100,4357.13750408683,7
"2051/2052",2052,46,46,100,3999.2021723236,10
"2052/2053",2053,46,46,100,5923.68271284224,1
"2053/2054",2054,46,46,100,5766.73420105642,6
"2054/2055",2055,46,46,100,6701.46718184603,5
"2055/2056",2056,46,46,100,8484.18170062406,0
"2056/2057",2057,46,46,100,6504.5617217496,10
"2057/2058",2058,46,46,100,8555.92250626953,0
"2058/2059",2059,46,46,100,7236.21572750434,0
"2059/2060",2060,46,46,100,7469.10276735015,0
"2060/2061",2061,46,46,100,5458.53100332525,12
"2061/2062",2062,46,46,100,7357.76586662512,0
"2062/2063",2063,46,46,100,6075.16187515389,19
"2063/2064",2064,46,46,100,4301.53975675907,56
"2064/2065",2065,46,46,100,8590.60182428733,0
"2065/2066",2066,46,46,100,8589.78055101726,8
"2066/2067",2067,46,46,100,6218.07575200126,3
"2067/2068",2068,46,46,100,9569.99962498248,2
"2068/2069",2069,46,46,100,7361.32929539308,3
"2069/2070",2070,46,46,100,6448.5192190269,30
"2070/2071",2071,46,46,100,5692.52493529022,8
"2071/2072",2072,46,46,100,4855.77160354238,40
"2072/2073",2073,46,46,100,6523.4921245845,1
"2073/2074",2074,46,46,100,7856.00356045924,14
"2074/2075",2075,46,46,100,8530.71526645124,0
"2075/2076",2076,46,46,100,4351.00320945028,20
"2076/2077",2077,46,46,100,6519.55841702316,4
"2077/2078",2078,46,46,100,4960.89467999339,48
"2078/2079",2079,46,46,100,6406.22997300513,10
"2079/2080",2080,46,46,100,8640.09006994125,0
"2080/2081",2081,46,46,100,7671.70839043241,5
"2081/2082",2082,46,46,100,7076.88051536679,28
"2082/2083",2083,46,46,100,3994.208457442,37
"2083/2084",2084,46,46,100,9064.74093373213,0
"2084/2085",2085,46,46,100,4625.97295529861,22
"2085/2086",2086,46,46,100,5120.45656501316,21
"2086/2087",2087,46,46,100,7784.30136778206,41
"2087/2088",2088,46,46,100,9736.94074608851,0
"2088/2089",2089,46,46,100,6425.82887775078,1
"2089/2090",2090,46,46,100,7283.03630493861,7
"2090/2091",2091,46,46,100,4980.38239399064,30
"2091/2092",2092,46,46,100,7161.03815046046,11
"2092/2093",2093,46,46,100,6300.20757183246,4
"2093/2094",2094,46,46,100,7970.09516135976,12
"2094/2095",2095,46,46,100,3341.67853546608,71
"2095/2096",2096,46,46,100,9497.04640920088,9
"2096/2097",2097,46,46,100,3777.98211075552,44
"2097/2098",2098,46,46,100,5887.86433912441,4
"2098/2099",2099,46,46,100,7022.89231701475,1
"2099/2100",2100,46,46,100,7320.66243287455,4
