"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,6882.43159352661,1
"2001/2002",2002,46,46,100,3461.16556632709,40
"2002/2003",2003,46,46,100,5739.81247020792,12
"2003/2004",2004,46,46,100,4899.66213628132,52
"2004/2005",2005,46,46,100,5403.56347655639,29
"2005/2006",2006,46,46,100,6419.73457712098,67
"2006/2007",2007,46,46,100,6294.05755097361,17
"2007/2008",2008,46,46,100,6507.77577810403,0
"2008/2009",2009,46,46,100,6707.51588567032,36
"2009/2010",2010,46,46,100,6750.63894609676,3
"2010/2011",2011,46,46,100,6857.25331714971,3
"2011/2012",2012,46,46,100,6199.96939265449,66
"2012/2013",2013,46,46,100,7045.72910545836,5
"2013/2014",2014,46,46,100,4277.20830607333,48
"2014/2015",2015,46,46,100,3798.7399573141,63
"2015/2016",2016,46,46,100,4745.51665841718,36
"2016/2017",2017,46,46,100,4614.43938989029,12
"2017/2018",2018,46,46,100,6056.78508719243,46
"2018/2019",2019,46,46,100,4030.50098112551,60
"2019/2020",2020,46,46,100,8056.2637684308,0
"2020/2021",2021,46,46,100,7542.41756885964,32
"2021/2022",2022,46,46,100,9339.35190121573,35
"2022/2023",2023,46,46,100,6914.21286878991,1
"2023/2024",2024,46,46,100,5015.69281721441,14
"2024/2025",2025,46,46,100,5204.07896443061,42
"2025/2026",2026,46,46,100,7021.03156946856,5
"2026/2027",2027,46,46,100,6537.2537978529,38
"2027/2028",2028,46,46,100,6783.33856377215,0
"2028/2029",2029,46,46,100,8187.00962234125,2
"2029/2030",2030,46,46,100,5284.89017325127,18
"2030/2031",2031,46,46,100,4850.02649758756,18
"2031/2032",2032,46,46,100,4713.34579139762,7
"2032/2033",2033,46,46,100,5755.39308982482,4
"2033/2034",2034,46,46,100,7344.83457154175,6
"2034/2035",2035,46,46,100,5713.94776127348,35
"2035/2036",2036,46,46,100,6351.67931701709,8
"2036/2037",2037,46,46,100,4696.67094295891,45
"2037/2038",2038,46,46,100,5893.77973936871,9
"2038/2039",2039,46,46,100,2846.32710235612,32
"2039/2040",2040,46,46,100,4939.54290777352,11
"2040/2041",2041,46,46,100,5219.65912454296,61
"2041/2042",2042,46,46,100,6171.15859734407,26
"2042/2043",2043,46,46,100,6176.16869665543,21
"2043/2044",2044,46,46,100,7297.35017830878,7
"2044/2045",2045,46,46,100,5334.61389668053,19
"2045/2046",2046,46,46,100,4919.01046294952,20
"2046/2047",2047,46,46,100,6983.72920960793,4
"2047/2048",2048,46,46,100,7021.14912403421,16
"2048/2049",2049,46,46,100,5224.60787582677,34
"2049/2050",2050,46,46,100,7574.02703674743,14
"2050/2051",2051,46,46,100,3907.24061885523,17
"2051/2052",2052,46,46,100,3640.16793114366,13
"2052/2053",2053,46,46,100,5439.11883725971,4
"2053/2054",2054,46,46,100,5284.74087969679,17
"2054/2055",2055,46,46,100,6130.58848231705,8
"2055/2056",2056,46,46,100,7907.55613598321,0
"2056/2057",2057,46,46,100,6039.93997235782,18
"2057/2058",2058,46,46,100,8014.70540068112,0
"2058/2059",2059,46,46,100,6703.61638371553,2
"2059/2060",2060,46,46,100,6902.90573173063,2
"2060/2061",2061,46,46,100,5038.16097313026,18
"2061/2062",2062,46,46,100,6828.94813072542,1
"2062/2063",2063,46,46,100,5622.94397428818,38
"2063/2064",2064,46,46,100,3965.17080656532,75
"2064/2065",2065,46,46,100,7993.82719508372,3
"2065/2066",2066,46,46,100,7993.25974891987,11
"2066/2067",2067,46,46,100,5701.845681292,7
"2067/2068",2068,46,46,100,9014.34244546946,8
"2068/2069",2069,46,46,100,6830.87910220958,7
"2069/2070",2070,46,46,100,6010.58767285943,45
"2070/2071",2071,46,46,100,5214.69168582,19
"2071/2072",2072,46,46,100,4511.29897535034,63
"2072/2073",2073,46,46,100,6068.73816648964,8
"2073/2074",2074,46,46,100,7319.21416396927,25
"2074/2075",2075,46,46,100,7915.10496771708,0
"2075/2076",2076,46,46,100,4019.41023246758,31
"2076/2077",2077,46,46,100,6005.08487896807,6
"2077/2078",2078,46,46,100,4635.28771926742,64
"2078/2079",2079,46,46,100,5899.50208006334,19
"2079/2080",2080,46,46,100,8066.64027859829,2
"2080/2081",2081,46,46,100,7122.50365529768,7
"2081/2082",2082,46,46,100,6603.04300268646,35
"2082/2083",2083,46,46,100,3690.14469172992,60
"2083/2084",2084,46,46,100,8425.99983219523,2
"2084/2085",2085,46,46,100,4235.08574110828,33
"2085/2086",2086,46,46,100,4706.41749125998,31
"2086/2087",2087,46,46,100,7329.13963878062,50
"2087/2088",2088,46,46,100,9082.12903721631,0
"2088/2089",2089,46,46,100,5964.91338851023,6
"2089/2090",2090,46,46,100,6750.64087531157,8
"2090/2091",2091,46,46,100,4602.55292269029,50
"2091/2092",2092,46,46,100,6648.1403676495,19
"2092/2093",2093,46,46,100,5875.15962226968,8
"2093/2094",2094,46,46,100,7424.62432006653,16
"2094/2095",2095,46,46,100,3092.34121662378,113
"2095/2096",2096,46,46,100,8883.32601106819,13
"2096/2097",2097,46,46,100,3455.53434961941,61
"2097/2098",2098,46,46,100,5426.86330454424,8
"2098/2099",2099,46,46,100,6553.75711858645,10
"2099/2100",2100,46,46,100,6848.9630749356,9
