"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,9638.35472652167,0
"2001/2002",2002,46,46,100,5465.38356822975,8
"2002/2003",2003,46,46,100,8324.46692297465,0
"2003/2004",2004,46,46,100,7315.90200052556,22
"2004/2005",2005,46,46,100,8030.26023424644,15
"2005/2006",2006,46,46,100,8789.78328621114,26
"2006/2007",2007,46,46,100,9104.55203893187,0
"2007/2008",2008,46,46,100,9565.25874437566,0
"2008/2009",2009,46,46,100,9423.18438118731,10
"2009/2010",2010,46,46,100,9520.57260377798,0
"2010/2011",2011,46,46,100,9906.21850738802,0
"2011/2012",2012,46,46,100,8420.75591323071,15
"2012/2013",2013,46,46,100,10073.4554691508,1
"2013/2014",2014,46,46,100,6559.54998434475,6
"2014/2015",2015,46,46,100,6141.28901493503,18
"2015/2016",2016,46,46,100,7329.95098801795,12
"2016/2017",2017,46,46,100,7113.04250345915,0
"2017/2018",2018,46,46,100,8516.23741586925,9
"2018/2019",2019,46,46,100,6524.88739448809,17
"2019/2020",2020,46,46,100,10936.3065204911,0
"2020/2021",2021,46,46,100,10175.4276050872,9
"2021/2022",2022,46,46,100,12274.1049561147,20
"2022/2023",2023,46,46,100,9907.26497833291,0
"2023/2024",2024,46,46,100,7443.72505302634,0
"2024/2025",2025,46,46,100,7704.11850052839,7
"2025/2026",2026,46,46,100,10041.71114061,0
"2026/2027",2027,46,46,100,9336.65018211259,11
"2027/2028",2028,46,46,100,9780.81010402646,0
"2028/2029",2029,46,46,100,11024.0138403452,0
"2029/2030",2030,46,46,100,8192.305926478,2
"2030/2031",2031,46,46,100,7197.25172723131,3
"2031/2032",2032,46,46,100,7635.42912919773,0
"2032/2033",2033,46,46,100,8611.86640232569,0
"2033/2034",2034,46,46,100,9968.17267976655,0
"2034/2035",2035,46,46,100,8000.45747061633,12
"2035/2036",2036,46,46,100,9240.4930002219,8
"2036/2037",2037,46,46,100,6879.13449211605,17
"2037/2038",2038,46,46,100,8548.17085657734,0
"2038/2039",2039,46,46,100,5065.02443705825,0
"2039/2040",2040,46,46,100,7658.79749306198,2
"2040/2041",2041,46,46,100,7993.44348220341,27
"2041/2042",2042,46,46,100,8773.73660005117,7
"2042/2043",2043,46,46,100,8522.85702024726,0
"2043/2044",2044,46,46,100,10505.9713332914,0
"2044/2045",2045,46,46,100,7899.81966067571,0
"2045/2046",2046,46,46,100,7567.33670531213,7
"2046/2047",2047,46,46,100,9706.48783909017,0
"2047/2048",2048,46,46,100,9509.42815547111,5
"2048/2049",2049,46,46,100,7514.55758089479,2
"2049/2050",2050,46,46,100,10415.7220409424,0
"2050/2051",2051,46,46,100,6660.86669215141,0
"2051/2052",2052,46,46,100,5979.19758813223,4
"2052/2053",2053,46,46,100,8347.55694437539,0
"2053/2054",2054,46,46,100,8043.2772418703,1
"2054/2055",2055,46,46,100,9201.69199048262,2
"2055/2056",2056,46,46,100,10836.6328082141,0
"2056/2057",2057,46,46,100,8634.82251241151,4
"2057/2058",2058,46,46,100,10735.5195216248,0
"2058/2059",2059,46,46,100,9415.73413085099,0
"2059/2060",2060,46,46,100,9855.68372789025,0
"2060/2061",2061,46,46,100,7598.01567885187,5
"2061/2062",2062,46,46,100,9766.69071802031,0
"2062/2063",2063,46,46,100,8067.0985754095,5
"2063/2064",2064,46,46,100,6271.87519420125,26
"2064/2065",2065,46,46,100,10921.9887687294,0
"2065/2066",2066,46,46,100,10916.7328624036,4
"2066/2067",2067,46,46,100,8677.02260396723,0
"2067/2068",2068,46,46,100,11727.8817308443,0
"2068/2069",2069,46,46,100,9683.16459577531,0
"2069/2070",2070,46,46,100,8466.03809163161,3
"2070/2071",2071,46,46,100,8008.99218126014,3
"2071/2072",2072,46,46,100,6851.80986659415,17
"2072/2073",2073,46,46,100,8713.50236982573,0
"2073/2074",2074,46,46,100,9987.37265960034,5
"2074/2075",2075,46,46,100,10768.5353714442,0
"2075/2076",2076,46,46,100,6341.369126698,6
"2076/2077",2077,46,46,100,8927.63638909813,0
"2077/2078",2078,46,46,100,6752.09398994781,16
"2078/2079",2079,46,46,100,8773.96705094725,2
"2079/2080",2080,46,46,100,11049.4492921494,0
"2080/2081",2081,46,46,100,10073.8400410358,1
"2081/2082",2082,46,46,100,9374.44245102908,18
"2082/2083",2083,46,46,100,5991.39296176657,17
"2083/2084",2084,46,46,100,11637.9577071974,0
"2084/2085",2085,46,46,100,6795.35964510683,14
"2085/2086",2086,46,46,100,7285.45673482213,5
"2086/2087",2087,46,46,100,9810.90362660028,27
"2087/2088",2088,46,46,100,11999.60176438,0
"2088/2089",2089,46,46,100,8717.46449900046,0
"2089/2090",2090,46,46,100,9546.31164173037,5
"2090/2091",2091,46,46,100,6981.12189964671,7
"2091/2092",2092,46,46,100,9345.77185393684,0
"2092/2093",2093,46,46,100,8440.59631528705,0
"2093/2094",2094,46,46,100,10117.1418897277,6
"2094/2095",2095,46,46,100,5090.47003636416,22
"2095/2096",2096,46,46,100,11461.1225324981,0
"2096/2097",2097,46,46,100,5625.25490718056,6
"2097/2098",2098,46,46,100,8218.78473397717,0
"2098/2099",2099,46,46,100,9277.85035998095,0
"2099/2100",2100,46,46,100,9432.43774716463,0
