"Season","End_year","Season_days","Data_days","Perc_complete","GDH","Frost_H"
"2000/2001",2001,46,46,100,8007.97649224227,0
"2001/2002",2002,46,46,100,4209.349226483,16
"2002/2003",2003,46,46,100,6740.65276240523,1
"2003/2004",2004,46,46,100,5839.52063746151,36
"2004/2005",2005,46,46,100,6431.19725014642,22
"2005/2006",2006,46,46,100,7435.17785782064,45
"2006/2007",2007,46,46,100,7433.26512187248,5
"2007/2008",2008,46,46,100,7722.13318628783,0
"2008/2009",2009,46,46,100,7817.92153951013,20
"2009/2010",2010,46,46,100,7906.36572654161,0
"2010/2011",2011,46,46,100,8096.50153464789,0
"2011/2012",2012,46,46,100,7101.34079720231,34
"2012/2013",2013,46,46,100,8290.98506993952,3
"2013/2014",2014,46,46,100,5134.59664999682,22
"2014/2015",2015,46,46,100,4628.15013403026,33
"2015/2016",2016,46,46,100,5734.03834034852,22
"2016/2017",2017,46,46,100,5575.96064094384,0
"2017/2018",2018,46,46,100,7058.63933136663,19
"2018/2019",2019,46,46,100,4955.42987589329,33
"2019/2020",2020,46,46,100,9289.76947241486,0
"2020/2021",2021,46,46,100,8670.83210589527,16
"2021/2022",2022,46,46,100,10645.4450638082,28
"2022/2023",2023,46,46,100,8130.37630049326,0
"2023/2024",2024,46,46,100,5954.87770166784,0
"2024/2025",2025,46,46,100,6188.91987593705,20
"2025/2026",2026,46,46,100,8259.48447101377,2
"2026/2027",2027,46,46,100,7668.33863143693,17
"2027/2028",2028,46,46,100,8001.90930226771,0
"2028/2029",2029,46,46,100,9395.30886934837,0
"2029/2030",2030,46,46,100,6408.70811392786,6
"2030/2031",2031,46,46,100,5800.28701035492,12
"2031/2032",2032,46,46,100,5841.24813562166,2
"2032/2033",2033,46,46,100,6896.86513531907,0
"2033/2034",2034,46,46,100,8428.45538130822,2
"2034/2035",2035,46,46,100,6618.57751280535,23
"2035/2036",2036,46,46,100,7534.26705211587,8
"2036/2037",2037,46,46,100,5552.22396283224,29
"2037/2038",2038,46,46,100,6926.64021970192,0
"2038/2039",2039,46,46,100,3621.98785352521,8
"2039/2040",2040,46,46,100,6008.25873568747,5
"2040/2041",2041,46,46,100,6281.87679480389,39
"2041/2042",2042,46,46,100,7240.98994830996,13
"2042/2043",2043,46,46,100,7110.01013704622,5
"2043/2044",2044,46,46,100,8618.18001302239,2
"2044/2045",2045,46,46,100,6346.69935602741,3
"2045/2046",2046,46,46,100,5953.97390538128,12
"2046/2047",2047,46,46,100,8110.52169460291,0
"2047/2048",2048,46,46,100,8050.06141839456,7
"2048/2049",2049,46,46,100,6110.33791844361,9
"2049/2050",2050,46,46,100,8732.41492295545,0
"2050/2051",2051,46,46,100,4955.99523002049,4
"2051/2052",2052,46,46,100,4502.27972765919,7
"2052/2053",2053,46,46,100,6592.50735513633,0
"2053/2054",2054,46,46,100,6392.22285182169,4
"2054/2055",2055,46,46,100,7375.44599352125,4
"2055/2056",2056,46,46,100,9142.22560950834,0
"2056/2057",2057,46,46,100,7086.64016584679,9
"2057/2058",2058,46,46,100,9162.39912753087,0
"2058/2059",2059,46,46,100,7823.79684468172,0
"2059/2060",2060,46,46,100,8122.89098765329,0
"2060/2061",2061,46,46,100,6051.35585210379,10
"2061/2062",2062,46,46,100,8010.21223007236,0
"2062/2063",2063,46,46,100,6601.78475704696,13
"2063/2064",2064,46,46,100,4819.063082451,48
"2064/2065",2065,46,46,100,9237.84082464967,0
"2065/2066",2066,46,46,100,9243.10071482696,6
"2066/2067",2067,46,46,100,6864.89843769558,1
"2067/2068",2068,46,46,100,10163.5634092148,1
"2068/2069",2069,46,46,100,8003.67927435506,2
"2069/2070",2070,46,46,100,6974.93583237007,22
"2070/2071",2071,46,46,100,6302.41229347419,5
"2071/2072",2072,46,46,100,5395.77903680131,28
"2072/2073",2073,46,46,100,7123.56272635609,0
"2073/2074",2074,46,46,100,8439.31886004936,10
"2074/2075",2075,46,46,100,9143.98418935202,0
"2075/2076",2076,46,46,100,4876.13622798584,12
"2076/2077",2077,46,46,100,7168.29858271219,3
"2077/2078",2078,46,46,100,5461.75170924235,37
"2078/2079",2079,46,46,100,7023.71445659734,5
"2079/2080",2080,46,46,100,9316.48210155778,0
"2080/2081",2081,46,46,100,8351.0684971204,5
"2081/2082",2082,46,46,100,7704.75136867817,24
"2082/2083",2083,46,46,100,4527.54735218175,28
"2083/2084",2084,46,46,100,9780.69267817028,0
"2084/2085",2085,46,46,100,5209.56882548146,21
"2085/2086",2086,46,46,100,5718.71674642805,18
"2086/2087",2087,46,46,100,8358.39603518136,35
"2087/2088",2088,46,46,100,10381.2591293771,0
"2088/2089",2089,46,46,100,7059.4674576968,0
"2089/2090",2090,46,46,100,7903.65192756057,7
"2090/2091",2091,46,46,100,5548.47929559369,19
"2091/2092",2092,46,46,100,7755.92444836348,7
"2092/2093",2093,46,46,100,6885.68057752028,3
"2093/2094",2094,46,46,100,8562.67071967386,12
"2094/2095",2095,46,46,100,3820.80352421664,52
"2095/2096",2096,46,46,100,10035.1889949469,5
"2096/2097",2097,46,46,100,4265.3038605405,32
"2097/2098",2098,46,46,100,6519.62041431572,0
"2098/2099",2099,46,46,100,7635.64769080747,0
"2099/2100",2100,46,46,100,7905.24070440605,1
