"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"06375099999","2014-01-01","51.656389","5.708611","21.94","VOLKEL, NL","  44.7","24","  39.7","24","9999.9"," 0","999.9"," 0","  6.0","24"," 11.1","24"," 15.5"," 24.1","  50.0","*","  40.3"," "," 0.02","G","999.9","010000"
"06375099999","2014-01-02","51.656389","5.708611","21.94","VOLKEL, NL","  48.0","24","  43.3","24","9999.9"," 0","999.9"," 0","  7.1","24"," 11.9","24"," 15.9"," 26.0","  51.8","*","  42.4","*"," 0.02","G","999.9","010000"
"06375099999","2014-01-03","51.656389","5.708611","21.94","VOLKEL, NL","  48.2","24","  43.0","24","9999.9"," 0","999.9"," 0","  6.4","24"," 13.6","24"," 27.2"," 42.0","  55.4","*","  39.2","*"," 0.05","G","999.9","010010"
"06375099999","2014-01-04","51.656389","5.708611","21.94","VOLKEL, NL","  45.4","24","  39.4","24","9999.9"," 0","999.9"," 0","  6.7","24","  8.7","24"," 14.0","999.9","  50.0"," ","  41.0","*"," 0.17","G","999.9","010000"
"06375099999","2014-01-05","51.656389","5.708611","21.94","VOLKEL, NL","  42.5","24","  38.2","24","9999.9"," 0","999.9"," 0","  7.0","24"," 10.1","24"," 15.5","999.9","  47.1","*","  37.9","*"," 0.03","G","999.9","010000"
"06375099999","2014-01-06","51.656389","5.708611","21.94","VOLKEL, NL","  52.1","24","  46.5","24","9999.9"," 0","999.9"," 0","  6.9","24"," 14.5","24"," 18.1","999.9","  57.6"," ","  40.6"," "," 0.00","G","999.9","010000"
"06375099999","2014-01-07","51.656389","5.708611","21.94","VOLKEL, NL","  51.3","24","  43.6","24","9999.9"," 0","999.9"," 0","  7.1","24"," 14.0","24"," 20.0"," 28.0","  55.4","*","  47.8","*"," 0.11","G","999.9","000000"
"06375099999","2014-01-08","51.656389","5.708611","21.94","VOLKEL, NL","  47.3","24","  44.1","24","9999.9"," 0","999.9"," 0","  7.1","24","  9.9","24"," 19.0"," 33.0","  51.8","*","  42.8","*"," 0.24","G","999.9","010000"
"06375099999","2014-01-09","51.656389","5.708611","21.94","VOLKEL, NL","  48.6","24","  44.0","24","9999.9"," 0","999.9"," 0","  6.3","24"," 14.1","24"," 26.0"," 38.1","  54.1"," ","  41.0","*"," 0.01","G","999.9","010000"
"06375099999","2014-01-10","51.656389","5.708611","21.94","VOLKEL, NL","  41.2","24","  37.9","24","9999.9"," 0","999.9"," 0","  6.7","24"," 10.1","24"," 13.6","999.9","  48.2","*","  36.9","*"," 0.09","G","999.9","000000"
"06375099999","2014-01-11","51.656389","5.708611","21.94","VOLKEL, NL","  39.3","24","  36.5","24","9999.9"," 0","999.9"," 0","  5.5","24","  8.4","24"," 13.6","999.9","  45.3"," ","  32.0","*"," 0.00","G","999.9","010000"
"06375099999","2014-01-12","51.656389","5.708611","21.94","VOLKEL, NL","  34.4","24","  32.0","24","9999.9"," 0","999.9"," 0","  4.5","24","  4.6","24","  7.8","999.9","  43.3"," ","  26.6","*"," 0.02","G","999.9","100000"
