"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"06375099999","1993-01-01","51.656389","5.708611","21.94","VOLKEL, NL","  23.5","22","  20.4","22","1035.3","21","032.6","21","  2.4","22","  3.8","22","  7.0","999.9","  32.5"," ","  13.6"," "," 0.00","C","999.9","100000"
"06375099999","1993-01-02","51.656389","5.708611","21.94","VOLKEL, NL","  22.9","24","  16.7","24","1036.8","24","034.1","24","  7.6","24","  6.3","24","  9.9","999.9","  32.0","*","  15.4","*"," 0.00","D","999.9","000000"
"06375099999","1993-01-03","51.656389","5.708611","21.94","VOLKEL, NL","  17.2","24","  12.6","24","1035.2","24","032.5","24","  5.1","24","  5.8","24","  8.0","999.9","  24.8"," ","  10.4","*"," 0.00","D","999.9","000000"
"06375099999","1993-01-04","51.656389","5.708611","21.94","VOLKEL, NL","  21.9","24","  15.2","23","1029.2","23","026.4","23","  5.7","24","  5.7","24","  9.9","999.9","  28.4","*","  12.2"," "," 0.00","C","999.9","000000"
"06375099999","1993-01-05","51.656389","5.708611","21.94","VOLKEL, NL","  35.3","24","  27.4","24","1027.4","22","024.7","22","  6.0","24"," 10.7","24"," 16.9"," 25.1","  42.8","*","  24.4"," "," 0.08","E","999.9","010000"
"06375099999","1993-01-06","51.656389","5.708611","21.94","VOLKEL, NL","  46.2","24","  46.1","22","1024.7","24","022.1","23","  1.5","24"," 13.8","24"," 16.9"," 21.0","  50.0","*","  38.5"," "," 0.06","F","999.9","010000"
"06375099999","1993-01-07","51.656389","5.708611","21.94","VOLKEL, NL","  43.5","23","  41.8","22","1023.3","22","020.7","22","  2.5","23","  6.3","23"," 12.8","999.9","  50.0","*","  39.2"," "," 0.20","F","999.9","110000"
"06375099999","1993-01-08","51.656389","5.708611","21.94","VOLKEL, NL","  41.3","24","  37.2","24","1025.0","24","022.5","24","  8.5","24","  8.6","24"," 15.0"," 31.1","  50.0","*","  30.2","*"," 0.16","E","999.9","010000"
"06375099999","1993-01-09","51.656389","5.708611","21.94","VOLKEL, NL","  43.9","24","  41.0","24","1019.3","24","016.3","21","  5.6","24"," 13.4","24"," 19.0"," 27.0","  52.5"," ","  30.2"," "," 0.08","E","999.9","010000"
"06375099999","1993-01-10","51.656389","5.708611","21.94","VOLKEL, NL","  51.2","24","  48.1","24","1007.2","24","004.6","23","  6.2","24"," 17.6","24"," 26.0"," 40.0","  54.1"," ","  48.9"," "," 0.28","F","999.9","010000"
"06375099999","1993-01-11","51.656389","5.708611","21.94","VOLKEL, NL","  50.0","24","  45.6","24"," 996.8","24","994.2","23"," 10.8","24"," 18.5","24"," 25.1"," 40.0","  52.5"," ","  46.0","*"," 0.31","F","999.9","010000"
