"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"06377099999","2012-01-01","51.2","5.7666666","30.0","ELL AWS, NL","  54.1","24","  52.3","24","9999.9"," 0","999.9"," 0"," 11.4","24"," 13.4","24"," 23.3"," 36.9","  57.4","*","  50.7"," "," 0.12","G","999.9","010000"
"06377099999","2012-01-02","51.2","5.7666666","30.0","ELL AWS, NL","  45.6","24","  42.6","24","9999.9"," 0","999.9"," 0"," 16.7","24"," 10.3","24"," 17.5"," 25.3","  50.9","*","  40.1","*"," 0.26","G","999.9","010000"
"06377099999","2012-01-03","51.2","5.7666666","30.0","ELL AWS, NL","  46.0","24","  40.5","24","9999.9"," 0","999.9"," 0"," 15.9","24"," 19.9","24"," 29.1"," 40.8","  52.3"," ","  39.6"," "," 0.04","G","999.9","010000"
"06377099999","2012-01-04","51.2","5.7666666","30.0","ELL AWS, NL","  44.0","24","  37.5","24","9999.9"," 0","999.9"," 0"," 10.2","24"," 15.5","24"," 23.3"," 35.0","  45.3"," ","  41.4"," "," 0.36","G","999.9","010000"
"06377099999","2012-01-05","51.2","5.7666666","30.0","ELL AWS, NL","  45.3","24","  40.2","24","9999.9"," 0","999.9"," 0","  9.9","24"," 19.7","24"," 25.3"," 35.0","  49.5"," ","  39.2","*"," 0.28","G","999.9","010000"
"06377099999","2012-01-06","51.2","5.7666666","30.0","ELL AWS, NL","  42.2","24","  37.8","24","9999.9"," 0","999.9"," 0","  8.5","24"," 11.6","24"," 15.5"," 23.3","  47.1"," ","  37.8"," "," 0.57","G","999.9","010000"
"06377099999","2012-01-07","51.2","5.7666666","30.0","ELL AWS, NL","  45.0","24","  40.9","24","9999.9"," 0","999.9"," 0","  8.7","24"," 13.8","24"," 19.4"," 29.1","  49.3"," ","  37.8"," "," 0.04","G","999.9","010000"
"06377099999","2012-01-08","51.2","5.7666666","30.0","ELL AWS, NL","  44.0","24","  40.5","24","9999.9"," 0","999.9"," 0","  9.9","24","  9.6","24"," 13.6"," 21.4","  46.4"," ","  41.5","*"," 0.13","G","999.9","010000"
"06377099999","2012-01-09","51.2","5.7666666","30.0","ELL AWS, NL","  45.7","24","  44.3","24","9999.9"," 0","999.9"," 0","  5.1","24","  7.4","24","  9.7"," 15.5","  48.9"," ","  40.6"," "," 0.03","G","999.9","010000"
"06377099999","2012-01-10","51.2","5.7666666","30.0","ELL AWS, NL","  47.0","24","  44.4","24","9999.9"," 0","999.9"," 0","  6.3","24","  6.2","24","  7.8"," 13.6","  49.5"," ","  42.3"," "," 0.02","G","999.9","010000"
"06377099999","2012-01-11","51.2","5.7666666","30.0","ELL AWS, NL","  48.1","24","  44.3","24","9999.9"," 0","999.9"," 0"," 12.1","24","  7.6","24","  9.7"," 15.5","  50.4"," ","  45.7","*"," 0.00","G","999.9","000000"
"06377099999","2012-01-12","51.2","5.7666666","30.0","ELL AWS, NL","  45.7","24","  42.4","24","9999.9"," 0","999.9"," 0","  8.7","24"," 11.5","24"," 15.5"," 25.3","  49.3"," ","  39.2","*"," 0.00","G","999.9","010000"
"06377099999","2012-01-13","51.2","5.7666666","30.0","ELL AWS, NL","  39.3","24","  35.0","24","9999.9"," 0","999.9"," 0"," 10.0","24","  8.3","24"," 11.7"," 15.5","  44.4"," ","  35.8","*"," 0.05","G","999.9","010000"
"06377099999","2012-01-14","51.2","5.7666666","30.0","ELL AWS, NL","  38.3","24","  33.1","24","9999.9"," 0","999.9"," 0","  9.5","24","  4.1","24","  7.8"," 11.7","  44.1"," ","  30.7","*"," 0.00","G","999.9","000000"
"06377099999","2012-01-15","51.2","5.7666666","30.0","ELL AWS, NL","  33.3","24","  31.3","24","9999.9"," 0","999.9"," 0","  5.3","24","  3.6","24","  7.8"," 13.6","  42.3"," ","  27.7"," "," 0.00","G","999.9","100000"
"06377099999","2012-01-16","51.2","5.7666666","30.0","ELL AWS, NL","  30.8","24","  27.1","24","9999.9"," 0","999.9"," 0","  8.4","24","  4.3","24","  5.8","  9.7","  39.7"," ","  26.1","*"," 0.00","G","999.9","000000"
"06377099999","2012-01-17","51.2","5.7666666","30.0","ELL AWS, NL","  30.4","24","  27.0","24","9999.9"," 0","999.9"," 0","  6.9","24","  1.9","24","  3.9","999.9","  44.2"," ","  23.4"," "," 0.00","G","999.9","100000"
"06377099999","2012-01-18","51.2","5.7666666","30.0","ELL AWS, NL","  34.3","24","  31.4","24","9999.9"," 0","999.9"," 0","  5.6","24"," 10.0","24"," 17.5"," 27.2","  40.5","*","  25.3"," "," 0.00","G","999.9","010000"
